Filename,datetime,aCode,acc,AttSize,Act,AttCnt,AttNames,MsgSize,MsgId,Hld
process_20200203174143868.log,2020-02-03T17:07:34-0500,uIK8hJDFOJSXKwXSYJDJGA,CUSA31A369,0,Acc,0,"""image001.jpg"", ""image003.jpg""",29757,<CH2PR04MB698362B29A1D2B6B74C4EBB4ED000@CH2PR04MB6983.namprd04.prod.outlook.com>,
process_20200203174143868.log,2020-02-03T17:16:44-0500,Qv4L8JKfPjipjaL9Rvr2nQ,CUSA31A369,0,Acc,0,"""image001.jpg""",17827,<CY4PR05MB355894B1949D6713190510E1B0000@CY4PR05MB3558.namprd05.prod.outlook.com>,
process_20200203174143868.log,2020-02-03T17:23:10-0500,46XzrBC5NcOEPkY7d9MIMw,CUSA31A369,13132,Acc,1,"""INVOICE_7080534198.PDF""",21160,<ADR45000000812649210005056B587C21EEA91DA776E40E33C55@PIRELLI.COM>,
process_20200203174147800.log,2020-02-03T17:11:50-0500,cb869da7-2bbc-3768-a7dc-cb139175b983,CUSA31A369,0,Acc,0,,30951,<52240244-1580767909476@us-mta-182.us.mimecast.lan>,
process_20200203174147800.log,2020-02-03T17:16:12-0500,emp_c8vQNkaY3cISXbwUQA,CUSA31A369,0,Acc,0,,17010,<XZD3M5YEMO_5e389baabf635_5786ef20801569_sprut@zendesk.com>,
process_20200203174147800.log,2020-02-03T17:16:44-0500,geWyFWQ7M1q0al8ptMBH-Q,CUSA31A369,0,Acc,0,"""image002.png"", ""image003.jpg"", ""image004.jpg"", ""image005.png""",45876,<CY4PR01MB2568B1610B096C222B1946CCC5000@CY4PR01MB2568.prod.exchangelabs.com>,
process_20200203174147800.log,2020-02-03T17:23:53-0500,hEeqcPyANH-_BmXBO2V2hg,CUSA31A369,199685,Acc,1,"""Document.pdf""",206369,<DM6PR01MB5163949B38806C6501E3C29798000@DM6PR01MB5163.prod.exchangelabs.com>,
process_20200203174147800.log,2020-02-03T17:26:31-0500,MgtGzWj0NIOycmg-U1kOuQ,CUSA31A369,792577,Acc,1,"""Pirelli 2020 Q1 rebate.pdf""",796459,<FxZGk000000000000000000000000000000000000000000000Q55CZX005cyokojpTu6eBKtU6k8l1A@sfdc.net>,
process_20200203174158559.log,2020-02-03T17:17:35-0500,clmuyRZyO8WAB5u_MW2ltA,CUSA31A369,0,Acc,0,,7450,<BN7PR08MB473972177F9470B26A5CA2F5D0000@BN7PR08MB4739.namprd08.prod.outlook.com>,
process_20200203174208395.log,2020-02-03T17:12:47-0500,HKHjP9CCPaWZ8mWitaK_3g,CUSA31A369,0,Acc,0,,18368,<26311-183-A0RVJE-2ZNR38-05SLI5-3CCM0R2-Y8OPC00-M-M2-20200203-e1470672821b2@e-dialog.com>,
process_20200203174208395.log,2020-02-03T17:15:30-0500,LUqL8c8DOV6094zYiU7ATA,CUSA31A369,0,Acc,0,,40740,<LYRIS-38000953-2787985-2020.02.03-16.02.07--dposanski#usventure.com@elists.wisbar.org>,
process_20200203174208395.log,2020-02-03T17:22:38-0500,ohSCiQOoMcGh8XZB_n3xHQ,CUSA31A369,13132,Acc,1,"""INVOICE_7080534221.PDF""",21158,<ADR45000000812765210005056B563041EDA91DA756567BE4725@PIRELLI.COM>,
process_20200203174214438.log,2020-02-03T17:18:12-0500,hEb11L5nOLuWygpjGweUdA,CUSA31A369,0,Acc,0,,8598,<V04O0D67YL_5e389c22bfbd1_4cd26f2c7345be_sprut@zendesk.com>,
process_20200203174214438.log,2020-02-03T17:26:11-0500,-UivWe14MTeYXiTjyHqGjg,CUSA31A369,0,Acc,0,,2145,<32d4d53f3ad0418dabaf74c8a118e0f3@COPWS002.usoil.local>,
process_20200203174214438.log,2020-02-03T17:36:35-0500,d6E_wvZ9M1WUZjoT81fpqg,CUSA31A369,0,Acc,0,,3059,<DTN;PETRO2;85B10077;AB022A5E4EF04A5588CFABB28F3E3317@10.2.51.177>,
process_20200203174219224.log,2020-02-03T17:14:56-0500,1457c7d0-ad1f-3aed-a27a-7eee4e468ca6,CUSA31A369,0,Acc,0,,30963,<52265140-1580768095549@us-mta-416.us.mimecast.lan>,
process_20200203174219224.log,2020-02-03T17:30:45-0500,DRz8jUC-MEyqgAETftW2tg,CUSA31A369,0,Acc,0,,16661,<8235ab1a44694e7f95efa5736d71582f@COPWS001.usoil.local>,
process_20200203174219224.log,2020-02-03T17:31:07-0500,MIvZBioxM9C8QksAMT1cOg,CUSA31A369,0,Acc,0,,11568,<DM6PR11MB356417FAD9B40AD1E9111D51C2000@DM6PR11MB3564.namprd11.prod.outlook.com>,
process_20200203174225268.log,2020-02-03T17:17:49-0500,lRUq0DG1N7OVTiE8hX498Q,CUSA31A369,33468,Acc,1,"""USO_ACC2_tktDetail_0203201617473136220.pdf""",36227,<010001700d218c14-e3925036-67f1-4b21-81d6-0a10f2d31707-000000@email.amazonses.com>,
process_20200203174225268.log,2020-02-03T17:32:44-0500,QHyPem9VMMqptIlqgNElug,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088355.TXT""",21101,<9e3e1af8f51a4ee598646f2256336961@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:45-0500,X8VehG31N2Chj9tFRaNUgA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088356.TXT""",14464,<02e018195a0e4bb3b60afe3e36a05b78@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:46-0500,UGd_TZ-0NNCBCGNt-ytbIw,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088357.TXT""",32832,<d4de6a6dc084471db85d626af1256f2d@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:47-0500,m5es_yQ2NS6-eN9cYjcjwA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088359.TXT""",3725,<112d648b4ea6420ba3dc379a626d8edb@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:47-0500,25OCqk0FPv2KAAYPtEG66A,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088359.TXT""",3976,<83593ded8641475180bade1f6c74b39e@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:49-0500,CbtEagfzMUClw3qVCxNk9g,CUSA31A369,0,Acc,0,,3078,<22c05ad642224923ad0d223cd20a0427@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:49-0500,sSBbiGBiPjiXUNHNUIaLKA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088365.TXT""",3114,<25ad869264c045648102f3588a30425c@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:50-0500,IGlAdG7hOkm-NtxIxMDGEg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088368.TXT""",2967,<a725572b09ed4bf18dcfacd70d668d86@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:51-0500,K9zz3hk6OESOMUVvNozHhg,CUSA31A369,0,Acc,0,,2564,<e15816ab1d0447ff826c3a16a2842ce2@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:52-0500,h555PExdOQyWOeqomqyTmg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088371.TXT""",3628,<1043f2c2fce843cab4fbde81c41ff9ac@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:53-0500,Y1JUBmDkM6GzFUFkRbjH4A,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088372.TXT""",2625,<72972950b3324118a1652037b1cad024@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:54-0500,kf4wsJXHPuakm6n00dj__Q,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088373.TXT""",3648,<4f72e596e3a34ea3b76739047a1dbaa8@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:54-0500,ep3a9A4OPrGXE08U7OT5xg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088376.TXT""",5964,<72b33d5b86d54dc29c6afea188739cca@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:55-0500,ooBCW9HlMwGuEPz6BJ6iew,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088376.TXT""",5936,<a5685e7e409440ffb54664cb55015078@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:56-0500,zJyYWfpOPYO2qohopXf4vg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088377.TXT""",2731,<c965412a1b8f4710b9f7078722c512bb@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:57-0500,3nQC6LIAPwGmpUsSebUHvA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088376.TXT""",6329,<3cc09ef48b554e8391350ea33b37dc7b@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:58-0500,U7adK6qAM_WVBrWfP9l-Sw,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088379.TXT""",2333,<af225e34babd488e8d64c3f200a26a68@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:32:59-0500,bSZD3iVENyuusTZAGCVrkA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088382.TXT""",4413,<8aa38a6f01df4c6c8a0fb9c7736a1534@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:33:00-0500,IXV1sL8TPyqhPf4lnkJ6ig,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088383.TXT""",5121,<01429a15d7ed4fadb808ef443959af1e@COPWS002.usoil.local>,
process_20200203174225268.log,2020-02-03T17:33:01-0500,8wH-xeZ6OFeiZikNpAJIlw,CUSA31A369,0,Acc,0,,3825,<c3adc78dbd4848b1ae3d335bf8fc542a@COPWS002.usoil.local>,
process_20200203174230488.log,2020-02-03T17:12:49-0500,IXtaiLMFPli_kgfzhH4TfA,CUSA31A369,0,Acc,0,,4405,<460988742.1221123.1580767959233@mail.yahoo.com>,
process_20200203174230488.log,2020-02-03T17:23:00-0500,JFdfpZNSPB22VOIZXxVW-w,CUSA31A369,13132,Acc,1,"""INVOICE_7080534188.PDF""",21164,<ADR45000000812733210005056B587C21EEA91DA7719850B3C55@PIRELLI.COM>,
process_20200203174230488.log,2020-02-03T17:35:30-0500,vQW7E0txOm2bj0vF2C7GkQ,CUSA31A369,0,Acc,0,"""image003.png"", ""image005.png"", ""image006.jpg"", ""image001.jpg""",96505,<a2f461c6aa3f45d8b92257cf6820f05d@COPWS001.usoil.local>,
process_20200203174236225.log,2020-02-03T17:09:31-0500,5dXDF4ipNBq4pcip_HSdFg,CUSA31A369,0,Acc,0,"""image1""",49302,<CY4PR20MB1607B6EA1A2B76B10ABC8A0DFB000@CY4PR20MB1607.namprd20.prod.outlook.com>,
process_20200203174236225.log,2020-02-03T17:28:44-0500,rToxG9WBNYKyzmKDcKcoHA,CUSA31A369,0,Acc,0,,16065,<96dcf49bfb9443088a1ba7e1c274c011@COPWS001.usoil.local>,
process_20200203174236225.log,2020-02-03T17:28:57-0500,ywaCZ_FrN66xWmt6rq-6qA,CUSA31A369,0,Acc,0,,15595,<647be969afd94414aef984ac72501348@COPWS001.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:42-0500,OXTZ82cWOzqJ6FyKNY3bCw,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088550.TXT""",8624,<2cf05f6a12014a6aa7408c4891c8fa4b@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:43-0500,utA7qiibOyGbJIVE4L9K0Q,CUSA31A369,0,Acc,0,,31914,<52910208-1580769220170@us-mta-425.us.mimecast.lan>,
process_20200203174236225.log,2020-02-03T17:33:44-0500,lD4eC4LcOQO560MeU-GlCA,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088552.TXT""",2881,<ab556f7d5aa94abf87ae312e87feb4ea@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:44-0500,FwAB2N55Ma2_WNf1sZ_mrw,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088555.TXT""",4486,<604a78b95d3c426287a27a76c92095f4@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:45-0500,-YpbRN18One2XxSp6qGhfQ,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088557.TXT""",2320,<a4a17550e88a4d3f93bdd0e6a2204e1c@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:46-0500,x6WMOMsRP8ezDqCVBWr_Pw,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088559.TXT""",2861,<a3e5c5f1027d4872a1c6f84beccf2592@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:47-0500,-wVxCPrVNEqO4ld2cUcN0A,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088561.TXT""",18852,<20232cff14614f16a6933a6ba722b61d@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:48-0500,hhY3rsNfMtyvbSjFEFt3TQ,CUSA31A369,0,Acc,0,,8493,<aG03m000000000000000000000000000000000000000000000Q55DC900fMbTD2EfS96NWW-_n4m3pw@sfdc.net>,
process_20200203174236225.log,2020-02-03T17:33:49-0500,3rZn_WgqPBq76KeQStf7eQ,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088569.TXT""",20828,<016fa5cac0354cc8941df9c0511960b5@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:50-0500,eBlaMHV5NieweZxy0SASsg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088573.TXT""",16046,<e41019839bcd44fd93871704468de3c3@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:50-0500,r5U4DkVBNj-hLLooVaik8Q,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088576.TXT""",2886,<1503db0f3dba443bae0ff315bb900c6f@COPWS002.usoil.local>,
process_20200203174236225.log,2020-02-03T17:33:51-0500,N-BSGMPdNnKtnhwkwAIaIg,CUSA31A369,0,Acc,0,"""PMPF_202002031800_3088579.TXT""",2695,<cf77ac62b02d4dccad3b2ce796c5da65@COPWS002.usoil.local>,
process_20200203174239071.log,2020-02-03T17:10:38-0500,89c03eda-347f-3506-8435-ab4054af8024,CUSA31A369,0,Acc,0,,30855,<52570784-1580767836231@us-mta-354.us.mimecast.lan>,
process_20200203174239071.log,2020-02-03T17:12:27-0500,DJdtFZuaM8WFRkKWv0ojrw,CUSA31A369,0,Acc,0,,7483,<BN7PR08MB4739D1DE78C6A3FC8AACA5F7D0000@BN7PR08MB4739.namprd08.prod.outlook.com>,
process_20200203174239071.log,2020-02-03T17:12:28-0500,ddmQbvgUNYaQ7aajjUnEMQ,CUSA31A369,0,Acc,0,,7476,<BN7PR08MB473997004873CDC4F2AAC956D0000@BN7PR08MB4739.namprd08.prod.outlook.com>,
process_20200203174239071.log,2020-02-03T17:17:36-0500,-Co0_uryPr2IZexYLuqCrQ,CUSA31A369,0,Acc,0,,4756,<E1iyk2A-0003PV-L1@mail1-live03.dtn.com>,
process_20200203174239572.log,2020-02-03T17:09:40-0500,_A6b-YL0NtmXM2WZ2wpIXA,CUSA31A369,0,Acc,0,"""receipt.txt""",2265,<bb0a3f8bf61f44ae8533663c19177a9a@COPWS001.usoil.local>,
process_20200203174239572.log,2020-02-03T17:17:24-0500,4nlvftgLMeuHYQ92cpfwaQ,CUSA31A369,0,Acc,0,,2965,<FDCMAILERIqtQvAauNj00002848@FDCmailer.arb.ca.gov>,
process_20200203174239572.log,2020-02-03T17:22:54-0500,iP0yxbZ8PUypU-cmbyk-Bg,CUSA31A369,13132,Acc,1,"""INVOICE_7080534143.PDF""",21179,<ADR45000000812685210005056B587C21EEA91DA760D5134BC55@PIRELLI.COM>,
process_20200203174243090.log,2020-02-03T17:19:18-0500,KxNhSwzTPgKJabPw7cOqJA,CUSA31A369,0,Acc,0,"""image002.jpg"", ""image003.jpg""",25984,<E2B82CF8466F7049B6FE594FAEECFD55166A01CD@EXCHANGE.Sutton.local>,
process_20200203174243090.log,2020-02-03T17:20:17-0500,jRf_klAjOkGmYZj1OKjdJw,CUSA31A369,0,Acc,0,,49984,<9a3de4b7-9904-4208-9c76-65c91e331a39@atl1s07mta1325.xt.local>,
process_20200203174243090.log,2020-02-03T17:22:42-0500,RNdJ0SQSND22NFt7RsKt6A,CUSA31A369,13132,Acc,1,"""INVOICE_7080534127.PDF""",21035,<ADR45000000812670210005056B587C21EEA91DA759B23AF3C55@PIRELLI.COM>,
process_20200203174243090.log,2020-02-03T17:22:46-0500,VsDo8cgHPNiVSiTLoyRdyw,CUSA31A369,13132,Acc,1,"""INVOICE_7080534245.PDF""",21164,<ADR45000000812797210005056B563041EDA91DA762554F88725@PIRELLI.COM>,
process_20200203174243090.log,2020-02-03T17:36:43-0500,wwQiIP3ZPWiT2uRDsvzp2A,CUSA31A369,0,Acc,0,,55355,<DTN;PETRO2;85B10102;48CC625A7D474418A2E75CCAEC56FA77@10.2.51.177>,
process_20200203174244466.log,2020-02-03T17:27:51-0500,aURyuISrMo-WDHJyi-OlWw,CUSA31A369,0,Acc,0,,16387,<bb273855c95d4c94bd848cf7fc73a34b@COPWS001.usoil.local>,
process_20200203174244466.log,2020-02-03T17:41:47-0500,d5zdO-Z6N56D04VYc2vkcg,CUSA31A369,64418,Acc,1,"""image001.jpg"", ""SMITH CHEVROLET PARTS TRUCK.pdf""",76919,<005b01d5dae2$46cbe7d0$d463b770$@smithchevroletcadillac.com>,
process_20200203174253472.log,2020-02-03T17:12:29-0500,c73c6424-84d6-3e48-88d9-156f08382134,CUSA31A369,0,Acc,0,,30967,<52520161-1580767948630@us-mta-277.us.mimecast.lan>,
process_20200203174253472.log,2020-02-03T17:14:04-0500,7Y6mDAnoPliJnYmH8bgExg,CUSA31A369,0,Acc,0,,59150,<F0.41.47929.7DA983E5@as.mta1vrest.cc.prd.sparkpost>,
process_20200203174253472.log,2020-02-03T17:15:43-0500,N8sB5r5rPASxjY4lbdFE5Q,CUSA31A369,0,Acc,0,,5352,<1021363757.970039.1580768141203.JavaMail.wday@web1034.svc.prod.ash.wd>,
process_20200203174253472.log,2020-02-03T17:17:15-0500,mywGL7yIMoyqGJD5VkKWMw,CUSA31A369,0,Acc,0,"""image001.jpg""",12066,<011a01d5dae0$e796b200$b6c41600$@frontier.com>,
process_20200203174253472.log,2020-02-03T17:18:42-0500,lYPjP6y5PxKOeLP6GXk8HQ,CUSA31A369,0,Acc,0,,46616,<rk2gSYQUSwupO9Ivy84w6Q@ismtpd0039p1iad2.sendgrid.net>,
process_20200203174253472.log,2020-02-03T17:29:20-0500,G8AZ5rmXOc-RFuP4K5tvyQ,CUSA31A369,0,Acc,0,,104855,<eb89ca754070e189bcb1c9928.e4ef643f49.20200203221331.a7c3d6e4a8.60f4fc00@mail69.atl281.mcsv.net>,
process_20200203174253472.log,2020-02-03T17:41:27-0500,y3RR1tmPNSyoQL1CDMkcBA,CUSA31A369,0,Acc,0,"""image001.png""",28435,<CAKo5Jwi-s6GV0umd_A5RoHhm_2ZSHzQ95j-q08mdJ_haQMxgYA@mail.gmail.com>,
process_20200203174253919.log,2020-02-03T17:14:33-0500,3ByirRC1NWaCooVgXEOqlA,CUSA31A369,0,Acc,0,,6801,<1884166662.61026318.1580768072027@mail-app-3601.ord.smartsheet.com>,
process_20200203174253919.log,2020-02-03T17:16:12-0500,SEXg4UeSPACXcR0fr3GFmw,CUSA31A369,0,Acc,0,,21625,<XZD3M5YEMO_5e389baa8d913_4b6c0f0c821077_sprut@zendesk.com>,
process_20200203174253919.log,2020-02-03T17:18:43-0500,o55-1xCEOpGB1mbJuV8wfQ,CUSA31A369,0,Acc,0,"""receipt.txt""",2265,<878d2b22857a4043a890f9b712e7f6eb@COPWS001.usoil.local>,
process_20200203174253919.log,2020-02-03T17:23:54-0500,lqyzAcm6NreQpfNkrJy6xw,CUSA31A369,0,Acc,0,,2986,<507942411.1320650.1580768632347@plnupvspot02.corp.globalstar.com>,
process_20200203174253919.log,2020-02-03T17:31:27-0500,pyjZ0etKNVuvAUndvk2bhg,CUSA31A369,360160,Acc,1,"""US AutoForce St Louis MO 2020 02 03.pdf""",374394,<CY1PR0801MB22178F4F7BC92AF58511E2519E000@CY1PR0801MB2217.namprd08.prod.outlook.com>,
process_20200203174256520.log,2020-02-03T17:17:34-0500,bPIx4KQoOi2QWAWtgqbUNQ,CUSA31A369,0,Acc,0,,10607,<DTN;PETRO2;85B0C46F;AF5A89ADF84F4581BE340187B7F4B73A@10.2.51.177>,
process_20200203174257199.log,2020-02-03T17:15:14-0500,CkNnhP_COfe7pU46gikflA,CUSA31A369,196637,Acc,1,"""image001.jpg"", ""image002.jpg"", ""INV.pdf""",222371,<BN7PR04MB427565A5D41AAB33398BDC53F6000@BN7PR04MB4275.namprd04.prod.outlook.com>,
process_20200203174257199.log,2020-02-03T17:22:37-0500,3IR3a_SMOFarM8q7X4fvqw,CUSA31A369,13132,Acc,1,"""INVOICE_7080534219.PDF""",21167,<ADR45000000812763210005056B563041EDA91DA756567BC6725@PIRELLI.COM>,
process_20200203174257199.log,2020-02-03T17:25:48-0500,eLNi20zeOeGqspaAFBrQ0g,CUSA31A369,13132,Acc,1,"""INVOICE_7080534149.PDF""",21158,<ADR45000000812691210005056B587C21EEA91DA7637CEA7FC55@PIRELLI.COM>,
process_20200203174311962.log,2020-02-03T17:18:22-0500,MTfm1QKLOyiMVVbH-hKXPA,CUSA31A369,0,Acc,0,"""receipt.txt""",7506,<CH2PR04MB67587B8CEEBA7662F17C21D1EF000@CH2PR04MB6758.namprd04.prod.outlook.com>,
process_20200203174311962.log,2020-02-03T17:26:31-0500,4US4cURoMySNKKDt8TBxeg,CUSA31A369,0,Acc,0,,29238,<5e389e09b56e8_41a3f9a402cbe5048158784@yammer.com>,
process_20200203174311962.log,2020-02-03T17:31:05-0500,7Q2145QIMV2bmPW867leQA,CUSA31A369,0,Acc,0,"""bodypart.ical""",4963,<3cea897c19a24725ae3611be2efb2076@COPWS002.usoil.local>,
process_20200203174311962.log,2020-02-03T17:34:50-0500,IwHiRPcqNciGjE9a0peaGw,CUSA31A369,228117,Acc,1,"""image001.jpg"", ""Wendt Trie and Service 859-799   Inv 7517919.pdf""",237264,<3a095e8e2cce4385a1a25752680050b6@COPWS001.usoil.local>,
process_20200203174313239.log,2020-02-03T17:15:08-0500,FNOEQBG0O8uHcZhTXmvheA,CUSA31A369,0,Acc,0,,2538,<DTN;PETRO2;85B0B764;5C36325473264CC0B4EC8A082061AB24@10.2.51.177>,
process_20200203174313239.log,2020-02-03T17:22:43-0500,6buCVG6oOgKQVu54MCSlRg,CUSA31A369,13132,Acc,1,"""INVOICE_7080534130.PDF""",21164,<ADR45000000812673210005056B587C21EEA91DA75C227D67C55@PIRELLI.COM>,
process_20200203174313340.log,2020-02-03T17:11:28-0500,aXrLCmx6Oiq-dhWDcyqI1w,CUSA31A369,0,Acc,0,"""image003.jpg"", ""image004.jpg"", ""image005.jpg""",39219,<895b871340bb436297a31b959cd4c044@COPWS002.usoil.local>,
process_20200203174313340.log,2020-02-03T17:19:57-0500,DAIM5TJ2NfelPuSzNaJQfw,CUSA31A369,0,Acc,0,,14140,<97299faf681746ab9003305212484dfd@COPWS002.usoil.local>,
process_20200203174328757.log,2020-02-03T17:11:40-0500,BDcwcXOZP1SMiH-rx8F3pg,CUSA31A369,0,Acc,0,,25137,<AM0P120MB01932F8C663322CA13E5A3F883000@AM0P120MB0193.EURP120.PROD.OUTLOOK.COM>,
process_20200203174328757.log,2020-02-03T17:25:39-0500,JUI_pudbNjqOeyA0C3FQvA,CUSA31A369,203674,Acc,1,"""20200203_WestCoastMarketAssessmentSnapshot.pdf""",208754,<010001700d28b882-4376739b-ba16-465f-8082-0a765cb9583d-000000@email.amazonses.com>,
process_20200203174328757.log,2020-02-03T17:37:56-0500,6dDW2mQ3M2yW9Pf4-PLWSw,CUSA31A369,0,Acc,0,"""image001.jpg"", ""image002.gif""",54419,<DM6PR04MB46985CC91C5247CB9EA73A9CB8000@DM6PR04MB4698.namprd04.prod.outlook.com>,
process_20200203174328757.log,2020-02-03T17:39:20-0500,NUOWPVvjNHmDHhdDUpRiFw,CUSA31A369,0,Acc,0,,25178,<010101700d3539ef-76a6bb8a-10cd-48c8-8411-5d54d10976f1-000000@us-west-2.amazonses.com>,
process_20200203174331624.log,2020-02-03T17:15:14-0500,bLnvj8dfOuG-ny1Pv-1VVA,CUSA31A369,0,Acc,0,,42141,<30350809.20200203213552.5e389238cf2925.82135162@mail.officevibe.com>,
process_20200203174331624.log,2020-02-03T17:15:15-0500,Rj-b-AJvMy2RluiCrYLKsA,CUSA31A369,0,Acc,0,,42145,<30350809.20200203213606.5e389246b4ad44.26631754@mail.officevibe.com>,
process_20200203174331624.log,2020-02-03T17:19:18-0500,HT7Q67tgNK-P4030KkiHJg,CUSA31A369,106287,Acc,1,"""2-839252-2.pdf""",108803,<b502132822d04e099481dacac8410a87@mail.cpi.centricparts.com>,
process_20200203174351610.log,2020-02-03T17:12:33-0500,TpeqJfhlM96r6O8m_AoQmA,CUSA31A369,3160649,Acc,1,"""Doc Jan 31, 2020 at 12-31 AM.pdf""",3167765,<CH2PR04MB7046BE6ED7C6C5BFBEE0BEAEB6000@CH2PR04MB7046.namprd04.prod.outlook.com>,
process_20200203174351610.log,2020-02-03T17:14:58-0500,yrlLMf51Mzep7lynKRMO2A,CUSA31A369,0,Acc,0,,10732,<874271981.1194889831580767495352.JavaMail.app@rbg51.atlis1>,
process_20200203174351610.log,2020-02-03T17:19:11-0500,je0urvNSNQqueQdBoO7fPw,CUSA31A369,0,Acc,0,"""image002.png"", ""image003.jpg""",114302,<2bf490447bcd4cd9ae0852bd99aa3d41@COPWS001.usoil.local>,
process_20200203174359985.log,2020-02-03T17:14:35-0500,VTBgeZM0PSCb0BfYHD7EDQ,CUSA31A369,14584,Acc,1,"""DN~1117544~41817832~~~5543219.pdf""",18758,<72142489C4FF3D68544D9801BFBE0DEC8258E395@OMS.kumho.com>,
process_20200203174359985.log,2020-02-03T17:38:59-0500,WqUWv2DVMNyDH_wCeusy7A,CUSA31A369,0,Acc,0,,201840,<CY4PR05MB35583CDC2D479CAF44E25AF9B0000@CY4PR05MB3558.namprd05.prod.outlook.com>,
process_20200203174407777.log,2020-02-03T17:12:08-0500,SR1dBYRSMhatcuXP_SSRkA,CUSA31A369,0,Acc,0,"""Advise of Shipment_0753563355_Email.pdf""",61725,<ADR45000000190058010005056A4199F1EDA91DA46D162B89F3F@GOODYEAR.COM>,
process_20200203174407777.log,2020-02-03T17:12:09-0500,mF8KhrtsOd-Z6rqoFHJFoA,CUSA31A369,0,Acc,0,"""Advise of Shipment_0753562894_Email.pdf""",18575,<ADR45000000190165010005056A4199F1EDA91DA46D1F035DF3F@GOODYEAR.COM>,
process_20200203174407777.log,2020-02-03T17:12:58-0500,MyYsyTMrOxeZCMuznqOABA,CUSA31A369,0,Acc,0,"""image003.jpg"", ""image001.png""",43649,<01e4260d8c134a54a3e51a146e072e86@rhssfses02.billard.com>,
process_20200203174407777.log,2020-02-03T17:16:50-0500,JlLB1KF4MbycGoQyOD0xZQ,CUSA31A369,297611,Acc,1,"""image001.jpg"", ""Wheel Warehouse Pirelli FasTrack Secondary Selections 2-3-2020.pdf""",322723,<CH2PR04MB7046B5C9D2B51DC37081F387B6000@CH2PR04MB7046.namprd04.prod.outlook.com>,
process_20200203174407777.log,2020-02-03T17:16:59-0500,JlLB1KF4MbycGoQyOD0xZQ,CUSA31A369,297611,Acc,1,"""image001.jpg"", ""Wheel Warehouse Pirelli FasTrack Secondary Selections 2-3-2020.pdf""",322723,<CH2PR04MB7046B5C9D2B51DC37081F387B6000@CH2PR04MB7046.namprd04.prod.outlook.com>,
